4,4,6,90.2
10,9,9,130.071
6,16,7,110.0
22,10,5,70.0
22,18,5,100.0
39,28,7,80.0
6,8,12,130.094
9,8,4,90.0
29,22,12,120.0
31,22,5,120.0
31,27,5,60.0
3,5,3,50.0
9,5,7,50.0
7,8,8,50.0
23,9,2,70.0
8,11,5,50.0
9,7,4,40.0
8,13,10,100.0
21,1,4,60.0
1,11,2,80.0
4,20,3,40.0
28,30,6,60.0
31,33,7,70.0
2,2,4,40.516
24,18,5,50.0
27,22,6,160.0
14,28,5,80.0
33,28,4,80.0
34,28,11,80.0
35,29,5,60.0
47,42,11,120.0
40,44,4,60.0
0,45,2,50.0
7,16,4,50.0
16,16,4,50.0
17,17,7,70.0
22,20,8,110.0
2,6,7,180.038
4,6,5,180.0
5,6,10,180.01
6,6,7,180.006
8,6,7,180.039
9,6,8,180.027
2,9,7,140.0
4,9,5,140.0
5,9,10,140.044
6,9,7,140.0
8,9,7,140.0
9,9,8,140.0
10,14,10,90.0
5,5,13,120.081
6,10,2,80.0
2,11,6,80.0
8,11,4,80.0
10,11,7,80.0
14,11,12,80.0
16,11,4,80.0
13,14,7,70.0
19,16,4,110.0
17,17,12,110.0
18,18,5,50.0
19,18,4,50.0
5,2,2,70.0
10,2,3,70.0
13,14,4,30.0
3,3,8,110.048
2,5,4,160.0
6,5,5,160.059
7,5,6,160.051
9,5,7,160.009
11,5,4,160.0
2,8,4,60.0
6,8,5,60.0
7,8,6,60.0
9,8,7,60.0
11,8,4,60.0
6,5,6,170.026
16,15,3,60.0
1,3,7,180.151
3,3,2,180.0
4,3,3,180.053
5,3,5,180.149
6,3,6,180.005
2,4,7,90.168
6,6,5,60.0
24,28,3,80.0
27,28,11,80.0
31,28,5,80.0
32,28,8,80.0
4,4,12,80.167
0,5,4,70.0
2,5,2,70.0
0,0,4,30.649
2,7,3,90.0
3,7,5,90.0
6,7,11,90.119
8,7,8,90.265
15,15,3,80.0
28,15,4,80.0
27,26,4,60.0
5,13,4,60.0
6,15,4,50.0
20,15,4,50.0
40,36,5,150.0
41,36,9,150.0
11,11,6,80.0
15,14,7,130.0
0,1,4,60.103
1,1,2,60.0
3,5,8,60.208
8,5,6,60.0
10,5,6,60.0
1,22,2,40.0
17,24,4,60.0
19,26,5,50.0
12,34,2,60.0
29,34,6,60.0
31,35,10,110.0
38,39,8,70.0
39,39,6,70.0
39,40,6,50.0
34,44,3,120.0
1,5,5,120.077
2,5,10,120.102
11,9,4,50.0
14,9,3,50.0
7,5,5,60.0
1,3,4,60.059
8,10,6,180.0
1,11,4,130.0
7,11,9,130.0
9,11,7,130.0
10,11,11,130.071
3,3,8,80.263
9,16,5,80.0
2,23,15,50.0
7,23,5,50.0
22,4,11,130.0
21,19,4,100.0
4,3,8,100.059
13,13,4,80.0
16,17,6,80.0
15,25,12,30.0
25,25,3,30.0
24,26,2,70.0
26,26,7,70.0
8,4,6,80.111
9,4,5,80.0
1,8,4,40.0
2,9,4,90.0
1,22,9,40.0
15,22,4,40.0
19,22,5,40.0
13,14,9,100.0
15,16,9,120.0
8,11,11,110.083
13,13,8,80.0
27,22,4,30.0
43,28,8,100.0
20,14,8,110.0
18,18,6,90.0
18,19,6,60.0
19,19,7,60.0
8,23,3,110.0
15,13,4,90.0
16,13,2,90.0
18,13,4,90.0
9,14,3,60.0
28,23,7,80.0
13,28,8,120.0
28,28,7,120.0
59,40,8,90.0
53,41,10,90.0
1,1,3,40.25
2,1,5,40.187
5,5,4,50.0
23,22,7,70.0
8,10,4,60.0
17,22,9,50.0
27,27,12,160.0
7,35,2,80.0
8,9,12,140.052
19,24,5,50.0
30,33,7,70.0
26,14,9,80.0
26,17,9,130.0
13,24,4,90.0
4,32,3,50.0
20,18,9,110.0
19,10,2,20.0
14,11,7,60.0
16,11,4,60.0
13,17,2,20.0
17,9,8,80.0
0,22,2,110.0
21,27,6,100.0
24,32,5,100.0
27,36,4,90.0
38,40,7,70.0
56,52,12,130.0
3,10,3,120.0
5,5,5,100.091
18,21,4,50.0
24,28,7,60.0
30,34,4,80.0
2,37,8,80.0
12,37,7,80.0
15,37,11,80.0
37,37,8,80.0
6,1,13,90.079
2,17,7,70.0
9,17,13,70.0
18,17,9,70.0
21,17,7,70.0
23,17,12,70.0
24,17,4,70.0
7,5,4,100.0
8,5,4,100.0
4,0,12,110.036
0,1,10,160.001
1,1,5,160.128
2,2,8,120.172
3,2,4,120.0
6,7,2,40.0
7,7,4,40.0
8,7,4,40.0
25,22,13,100.0
43,35,10,120.0
50,44,4,40.0
55,47,4,30.0
12,53,2,30.0
59,53,3,30.0
9,10,4,110.0
12,10,6,110.0
31,27,6,80.0
32,27,7,80.0
31,28,6,100.0
32,28,7,100.0
35,32,9,150.0
40,34,5,50.0
14,15,5,50.0
11,16,9,120.0
5,6,4,40.0
12,18,3,90.0
18,24,9,100.0
3,5,7,70.095
0,6,2,40.0
4,7,7,70.125
0,2,2,50.0
1,2,4,50.068
2,2,4,50.114
4,2,3,50.553
9,2,5,50.0
6,4,4,40.0
8,4,4,40.0
0,9,2,60.0
1,9,4,60.0
2,9,4,60.0
4,9,3,60.0
9,9,5,60.0
21,26,11,110.0
12,22,4,60.0
32,26,10,80.0
4,4,1,160.0
10,11,8,150.0
12,11,13,150.102
8,5,7,70.0
2,12,12,100.091
7,12,5,100.0
9,12,4,100.0
14,12,4,100.0
16,12,6,100.0
18,12,2,100.0
3,13,4,60.0
1,9,4,70.0
7,9,6,70.0
9,9,5,70.0
11,9,7,70.0
12,9,7,70.0
12,13,7,120.0
14,16,8,90.0
13,9,7,120.0
14,10,6,60.0
18,12,2,120.0
6,14,3,110.0
6,11,7,200.0
8,11,10,200.0
9,11,4,200.0
10,11,6,200.0
15,13,3,120.0
12,16,5,70.0
3,8,4,70.0
9,8,2,70.0
11,11,11,110.083
4,12,5,140.0
6,12,6,140.0
8,12,11,140.0
11,12,5,140.0
14,12,5,140.0
21,12,8,140.0
12,24,11,100.0
32,36,14,140.0
9,56,2,50.0
62,72,2,70.0
2,11,2,50.0
15,11,6,50.0
16,12,9,90.0
26,21,11,120.0
9,8,3,70.0
42,26,4,70.0
37,45,7,100.0
38,46,3,70.0
33,49,10,130.0
2,4,6,70.153
8,4,4,150.0
10,7,8,90.0
19,21,6,40.0
31,31,6,120.0
9,35,2,80.0
34,35,7,80.0
15,37,5,90.0
40,39,10,90.0
30,26,4,60.0
13,29,2,40.0
17,29,6,40.0
23,34,8,70.0
24,35,5,60.0
27,38,6,70.0
12,19,2,60.0
5,24,6,120.0
15,24,9,120.0
5,25,6,140.0
15,25,9,140.0
17,27,9,80.0
26,21,2,90.0
9,31,3,70.0
32,31,7,70.0
40,39,10,150.0
42,41,6,70.0
43,42,7,50.0
33,46,3,40.0
2,5,4,80.0
4,5,4,80.0
13,11,1,10.0
10,36,3,90.0
5,7,6,70.0
11,10,7,110.0
4,15,3,60.0
10,15,2,60.0
18,17,5,120.0
27,32,8,70.0
2,2,4,80.134
9,8,7,80.0
6,14,6,100.0
13,14,9,100.0
14,14,8,100.0
9,10,4,100.0
11,14,6,110.0
12,14,9,110.0
15,16,7,80.0
18,21,12,130.0
21,0,3,70.0
21,17,3,80.0
15,17,7,90.0
2,1,9,110.058
7,9,7,70.0
49,9,4,70.0
9,12,10,250.0
10,12,8,250.0
21,21,4,50.0
36,37,4,40.0
6,6,8,60.143
9,8,10,60.0
7,9,5,40.0
42,37,6,100.0
6,7,8,130.081
12,7,9,130.116
16,7,5,130.0
17,7,5,130.0
19,7,14,130.0
15,16,3,110.0
6,21,8,110.0
12,21,9,110.0
16,21,5,110.0
17,21,5,110.0
19,21,14,110.0
0,8,2,50.0
13,17,7,70.0
23,24,11,80.0
25,24,5,80.0
25,26,5,230.0
26,26,11,230.0
16,28,10,80.0
17,29,8,120.0
18,29,5,120.0
4,21,5,100.0
19,21,11,100.0
21,24,10,90.0
23,27,5,190.0
24,27,5,190.0
33,36,2,60.0
23,48,5,100.0
24,48,5,100.0
5,4,12,140.14
12,8,8,150.062
0,1,3,80.0
9,13,5,80.0
10,13,6,80.0
1,7,4,80.0
7,7,8,80.219
10,7,13,80.0
15,7,8,80.0
15,15,8,80.0
17,17,4,50.0
3,6,8,100.055
5,6,5,100.0
7,6,9,100.142
8,6,6,100.091
10,6,6,100.091
6,7,5,80.0
13,12,9,110.0
3,17,8,70.0
5,17,5,70.0
7,17,9,70.0
8,17,6,70.0
10,17,6,70.0
3,6,1,10.0
15,5,7,110.0
24,18,6,80.0
40,32,7,190.0
41,33,5,50.0
42,34,7,70.0
43,37,8,70.0
25,40,3,130.0
50,40,12,130.0
5,42,3,90.0
52,42,3,90.0
9,7,9,100.168
4,8,4,30.0
4,10,4,60.0
32,10,4,60.0
13,16,9,100.0
31,43,7,60.0
34,45,11,120.0
41,55,10,140.0
42,58,12,140.0
47,64,11,60.0
0,13,9,60.0
2,13,7,60.0
4,13,13,60.143
7,13,12,60.0
14,13,10,60.0
0,18,9,110.0
2,18,7,110.0
4,18,13,110.0
7,18,12,110.0
14,18,10,110.0
20,18,3,110.0
5,5,3,50.0
19,8,6,150.0
10,9,7,40.0
19,11,6,110.0
19,13,6,160.0
27,30,2,110.0
5,7,7,80.111
18,7,3,80.0
6,8,8,80.111
27,10,11,110.0
45,10,8,110.0
27,11,11,80.0
1,1,10,90.38
11,24,6,60.0
38,40,3,110.0
39,40,2,110.0
9,23,8,90.0
15,23,3,90.0
18,23,5,90.0
24,23,7,90.0
26,23,9,90.0
27,23,4,90.0
13,9,8,70.0
12,22,4,60.0
32,22,9,60.0
36,27,7,90.0
15,30,3,80.0
15,34,3,50.0
21,15,6,50.0
29,28,2,50.0
37,37,1,60.0
1,1,5,80.072
4,1,6,80.123
43,35,8,100.0
5,10,6,70.0
7,10,10,70.125
11,12,9,80.0
23,21,11,120.0
54,26,4,80.0
43,35,11,130.0
35,57,4,60.0
17,60,5,70.0
5,8,4,110.0
8,8,9,110.064
4,20,1,50.0
22,20,4,50.0
35,22,14,110.0
27,26,6,90.0
30,29,7,70.0
2,2,6,110.089
3,2,5,110.018
13,13,12,90.0
27,5,2,90.0
7,9,12,160.049
28,33,11,40.0
21,34,5,60.0
34,38,7,70.0
6,3,1,30.0
10,8,13,80.0
13,13,8,130.0
26,17,4,220.0
18,24,7,120.0
33,33,4,60.0
26,35,4,100.0
8,47,4,90.0
20,23,6,60.0
17,25,8,70.0
1,6,3,130.0
2,6,7,130.068
5,6,11,130.078
6,6,8,130.074
8,6,3,130.0
10,6,12,130.068
0,4,3,110.0
1,4,2,110.0
3,4,6,110.043
23,17,3,80.0
35,34,4,40.0
36,34,7,40.0
35,35,4,70.0
36,35,7,70.0
1,3,3,100.0
6,6,7,60.143
9,9,5,60.0
2,17,4,110.0
11,17,3,110.0
12,17,10,110.0
13,17,12,110.0
15,17,9,110.0
9,8,10,110.11
7,6,4,50.0
14,14,4,100.0
6,4,9,50.0
41,7,2,150.0
49,14,4,50.0
39,45,11,80.0
40,45,11,80.0
16,50,3,30.0
43,50,10,30.0
0,4,4,100.091
6,4,4,30.0
17,4,4,40.0
35,4,4,20.0
88,4,4,60.0
154,4,4,50.0
159,4,4,100.0
183,4,4,30.0
188,4,4,30.0
217,4,4,30.0
279,4,4,100.0
282,4,4,90.0
319,4,4,60.0
424,4,4,50.0
456,4,4,40.0
493,4,4,90.0
507,4,4,40.0
560,4,4,80.0
561,4,4,130.0
625,4,4,50.0
676,4,4,30.0
741,4,4,70.0
779,4,4,40.0
783,4,4,80.0
801,4,4,30.0
844,4,4,80.0
859,4,4,50.0
1073,4,4,50.0
1171,4,4,40.0
1212,4,4,60.0
1233,4,4,40.0
1250,4,4,30.0
1347,4,4,20.0
1391,4,4,30.0
1401,4,4,80.0
1402,4,4,50.0
